"","logFC","logCPM","LR","PValue","FDR"
"FBgn0013680",2.15212421934307,8.8785493111852,69.9161520397369,6.187967166012e-17,9.7460482864689e-13
"FBgn0036970",3.69132077866423,6.21433951377677,67.72752964539,1.87724057023654e-16,1.14473274861158e-12
"FBgn0036969",5.65658971326344,5.5042754071755,67.4323266221485,2.18044333068872e-16,1.14473274861158e-12
"FBgn0013683",-4.20125086602422,3.18859224214645,56.1046074302037,6.87158973846112e-14,2.70568845951906e-10
"FBti0019174",4.16541379437243,-0.611385851755771,49.5718600352727,1.91237098544788e-12,5.15737557961646e-09
"FBgn0037483",3.24420602512797,4.09225080511639,49.5188836902738,1.96471450652056e-12,5.15737557961646e-09
"FBgn0085315",4.93453250063292,1.73708454119773,46.5464095782592,8.9474043957466e-12,2.01316598904298e-08
"FBgn0037759",3.17391661198687,5.24283585183992,45.7583841227669,1.33775558675302e-11,2.63370631142e-08
"FBgn0039521",4.79382373835821,5.04282904199113,44.4740789273527,2.57747300012296e-11,4.51057775021518e-08
"FBgn0040674",4.64644700919166,1.68045189040583,42.2504803386613,8.03002865443302e-11,1.25561754218662e-07
"FBgn0036070",3.10281192469937,1.78579743576166,42.0782325472506,8.7693923581288e-11,1.25561754218662e-07
"FBgn0262547",6.75948743450292,5.12335890658307,41.82158274773,9.9993536449739e-11,1.31241516590282e-07
"FBgn0000094",6.11116292159681,5.6866962576574,41.2811106669805,1.3183675694681e-10,1.59725301685558e-07
"FBgn0028942",3.56894293265234,1.50117400505833,40.0303922192169,2.50042056432053e-10,2.79878282296852e-07
"FBgn0035138",2.71332796591415,1.84116964895057,39.9055061165596,2.66550745044621e-10,2.79878282296852e-07
"FBgn0029752",2.90236413907002,5.69136141330921,38.437782368795,5.6527357753907e-10,5.56441177890022e-07
"FBgn0036785",3.56211330422812,4.65438588021867,37.7360300008808,8.09946783656868e-10,7.50391873093863e-07
"FBgn0036941",3.59658872207801,3.02081729980941,37.2636432361749,1.03190540717107e-09,8.66266884966106e-07
"FBgn0051538",2.07798342140739,6.56735829087095,37.2390141552802,1.04502036916546e-09,8.66266884966106e-07
"FBgn0263767",7.12046447186083,3.92653292358046,36.619359813473,1.4359846094992e-09,1.13083787998062e-06
"FBti0062695",11.5130134810151,5.41393712380169,36.4680439312722,1.55189803817512e-09,1.15311108750113e-06
"FBgn0267689",1.66557861439167,4.30418670225649,36.3308174620425,1.66510021328856e-09,1.15311108750113e-06
"FBgn0250832",6.03286856589492,6.54450466004161,36.3089265744451,1.68390825476355e-09,1.15311108750113e-06
"FBgn0038598",2.43466835860175,5.49999378292468,35.6094964151945,2.41109275133721e-09,1.58227961806504e-06
"FBgn0029809",4.69812410044967,0.668888693473756,35.4741780311557,2.5845421236754e-09,1.6282615379155e-06
"FBgn0035988",2.6579453277006,6.85735971004277,35.3604131810582,2.7399970318881e-09,1.65980589431683e-06
"FBgn0031751",3.29597385029499,6.36988189308159,35.0293579333147,3.247716162908e-09,1.89317274524526e-06
"FBgn0039491",1.98760075656924,3.45126333962252,34.9599100568053,3.36564043599157e-09,1.89317274524526e-06
"FBgn0031108",2.65674446347242,3.30831624860318,34.5344616059174,4.18771145605555e-09,2.2743605321681e-06
"FBgn0052026",2.7461908632786,4.97598175716561,34.3301799928517,4.65112950789186e-09,2.44184299164323e-06
"FBgn0262682",2.93851788055005,2.51556369291734,34.2203431398638,4.92118136952044e-09,2.50027763128861e-06
"FBgn0039797",3.7183162777628,4.76090699249995,33.8624841964279,5.91483220319043e-09,2.83059558036213e-06
"FBgn0085454",3.46400156390542,3.61929235935563,33.8572483926632,5.93077169218732e-09,2.83059558036213e-06
"FBgn0036016",3.54987638508643,3.07701805277743,33.7773190665629,6.17951286901121e-09,2.86256846138019e-06
"FBgn0035139",2.52559770576946,3.0985100200306,33.5152013334607,7.07091889635918e-09,3.18191350336163e-06
"FBgn0262687",3.72405156472082,3.1706116367804,33.4029012608648,7.49121293605899e-09,3.1868935127218e-06
"FBgn0031729",3.32425788062451,1.41092792413812,33.3658809092613,7.63517797813415e-09,3.1868935127218e-06
"FBgn0265267",3.29742860554947,4.05902203165644,33.3522166681682,7.68901291958275e-09,3.1868935127218e-06
"FBgn0261349",1.69969936083339,3.87668653934842,33.214110117808,8.25493500782120e-09,3.32657723739218e-06
"FBgn0032061",2.4924275807732,5.45301333555283,33.1690523849911,8.44845012671029e-09,3.32657723739218e-06
"FBgn0038952",1.2307738824944,4.82687716438925,33.0426946527702,9.01571652285561e-09,3.37284651104642e-06
"FBgn0286507",2.64452129775241,6.13662320463079,33.0336509886222,9.05775033708694e-09,3.37284651104642e-06
"FBgn0037064",2.44857329041778,5.4374350751618,33.0015788236178,9.20840634761881e-09,3.37284651104642e-06
"FBgn0052238",3.03988799200647,4.07739228470312,32.8481699207878,9.96448358048465e-09,3.56683219074167e-06
"FBgn0036687",2.78365900444831,5.0365196355517,32.5760735163244,1.14617111917857e-08,3.92562238681508e-06
"FBti0020101",4.81697440786547,1.53125465474078,32.5754633988346,1.14653098281583e-08,3.92562238681508e-06
"FBgn0036895",2.26531003517709,4.75273206416689,32.2717115700772,1.34050792854518e-08,4.49212763289078e-06
"FBgn0265508",2.56438039725908,5.04007482825497,32.1842393723838,1.40223625435129e-08,4.52631560316045e-06
"FBgn0030058",2.49926885539534,2.4140929726917,32.1760115311409,1.40818707653881e-08,4.52631560316045e-06
"FBgn0040371",2.82294444704365,5.45412554186527,31.9982079537783,1.54314868628876e-08,4.86091836180959e-06
"FBgn0050356",1.8957313026546,2.00901919328583,31.8744247481826,1.64468473468299e-08,5.07917344534453e-06
"FBgn0052703",2.91110652794299,4.67743795258631,31.538088868364,1.95566298582024e-08,5.92340231282092e-06
"FBgn0030319",2.65722003046709,3.33481730752808,31.4811178989406,2.01389132836252e-08,5.93651326996419e-06
"FBgn0029722",1.59270637518752,3.76188284050866,31.4369320850559,2.06024554393576e-08,5.93651326996419e-06
"FBgn0030780",2.87538686290874,4.13765154047775,31.4248851027819,2.07306812601924e-08,5.93651326996419e-06
"FBgn0061197",2.48665261555388,7.43547735447906,31.2282824875121,2.29399479335288e-08,6.45186035630498e-06
"FBgn0034506",1.99594571123678,2.86135695442896,31.0239600179996,2.54862733483535e-08,7.04225974099241e-06
"FBgn0025612",3.39576171060337,1.39092531673216,30.8593375033886,2.77424069492203e-08,7.46086669104943e-06
"FBgn0025378",4.50738756302287,1.40707301832307,30.8254367433445,2.82312976688595e-08,7.46086669104943e-06
"FBgn0262546",2.89031530986277,1.11775924691059,30.812348364528,2.84223492992359e-08,7.46086669104943e-06
"FBgn0262106",3.15217649492448,1.77835761816389,30.7448407055087,2.94285250802518e-08,7.59834868875355e-06
"FBgn0033705",3.06453201120303,4.75384804840803,30.549200674609,3.25505952607223e-08,8.20384794199964e-06
"FBgn0033955",3.712160910786,1.42426868627342,30.5055972992246,3.3290462849957e-08,8.20384794199964e-06
"FBgn0053017",3.82025790395494,4.7067490681138,30.5029296446247,3.33362710024112e-08,8.20384794199964e-06
"FBgn0031142",1.74919341549198,2.94503183991088,30.3916349710858,3.53047316041203e-08,8.48215540021935e-06
"FBgn0040345",2.34214707776403,1.68916355921237,30.3601117675147,3.58831521859703e-08,8.48215540021935e-06
"FBgn0029987",3.49331982819219,0.526030587247955,30.3493482046773,3.60828197977585e-08,8.48215540021935e-06
"FBgn0031127",2.17455368667223,3.46427080608604,30.2780902398021,3.74330503723407e-08,8.60777464213027e-06
"FBgn0029084",2.78724175726682,3.0926013663671,30.2637800357984,3.77102508131421e-08,8.60777464213027e-06
"FBgn0052686",1.9123398916248,4.29861547705239,30.2065662438037,3.88392301108345e-08,8.73882677493777e-06
"FBgn0030386",4.34145241910452,2.76013339684467,30.1020818267872,4.09890958992179e-08,8.9686272010545e-06
"FBgn0031423",3.82932987675436,2.37839233432555,30.101592552165,4.0999438633392e-08,8.9686272010545e-06
"FBgn0037023",3.35552635343374,1.59258156650503,30.0227963335614,4.26996878050525e-08,9.11642964998731e-06
"FBgn0039041",3.47308680471732,1.40144606634704,29.9743953287379,4.37789153044378e-08,9.11642964998731e-06
"FBgn0085199",2.78490527282274,2.04006267237029,29.9708620055042,4.38587620941356e-08,9.11642964998731e-06
"FBgn0032955",-0.581043175571785,6.78813655398732,29.9650513156223,4.39903906920023e-08,9.11642964998731e-06
"FBgn0033322",4.22944855583376,2.66039153528435,29.8748886707148,4.60842936760465e-08,9.42633279737315e-06
"FBgn0050156",1.23034361589388,3.86826941914472,29.6993794808147,5.04509675363882e-08,1.01872145986938e-05
"FBgn0035014",3.01802719802645,2.97349886472887,29.6413270956874,5.19847004785634e-08,1.03031848548326e-05
"FBgn0036075",3.08761081095345,3.67842209369326,29.6049665701819,5.29690434024663e-08,1.03031848548326e-05
"FBgn0030814",3.37615209096143,3.7252589730481,29.6042800280873,5.29878078248532e-08,1.03031848548326e-05
"FBgn0031526",3.81372790935849,4.15976377089747,29.5586195963628,5.42508569526915e-08,1.04201341098157e-05
"FBgn0034957",3.13260429369148,3.67971342186629,29.2592161854519,6.33143653405569e-08,1.20144729411298e-05
"FBgn0037506",2.91692592919108,4.31584080171975,29.2232953810918,6.44990597817257e-08,1.20807578331818e-05
"FBgn0001281",3.35773496555576,4.82754302112146,29.2024194859546,6.51977406870131e-08,1.20807578331818e-05
"FBgn0043530",5.23278458579434,4.63865674065867,29.1545459431859,6.68287572818193e-08,1.22389875254495e-05
"FBgn0259151",3.01108224845607,3.42416872362115,29.0989783545291,6.87732416264465e-08,1.24503282254774e-05
"FBgn0037616",2.09170671847375,5.1944738728853,29.0478793507336,7.06113545073795e-08,1.26378276533094e-05
